"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","gps_code","iata_code","local_code","home_link","wikipedia_link","keywords"
44275,"CN-0197","medium_airport","Kaiyuan Air Base",42.5257987976074,123.982002258301,,"AS","CN","CN-21",,"no",,,,,,
44276,"CN-0198","medium_airport","Lalin Air Base",45.2593994140625,126.894996643066,,"AS","CN","CN-23",,"no",,,,,,
44279,"CN-0201","medium_airport","Pingquan Air Base",40.9007987976074,118.680999755859,,"AS","CN","CN-13",,"no",,,,,,
44282,"CN-0204","medium_airport","Shenyang Beiling Air Base",41.8708000183105,123.439002990723,,"AS","CN","CN-21","Shenyang","no",,,,,,
44284,"CN-0206","medium_airport","Shenyang Yu Hung Tun Air Base",41.8224983215332,123.299003601074,,"AS","CN","CN-21","Shenyang","no",,,,,,
44286,"CN-0208","medium_airport","Siping Air Base",43.1568984985352,124.291999816895,,"AS","CN","CN-22",,"no",,,,,,
44287,"CN-0209","medium_airport","Suizhong Air Base",40.298900604248,120.359001159668,,"AS","CN","CN-21",,"no",,,,,,
44288,"CN-0210","medium_airport","Tuchengzi Air Base",38.9122009277344,121.238998413086,,"AS","CN","CN-21",,"no",,,,,,
44290,"CN-0212","medium_airport","Yingchenzi/Xinzhaizi-Dalian Air Base",39.0106010437012,121.389999389648,,"AS","CN","CN-21",,"no",,,,,,
43974,"CN-JNZ","medium_airport","Sanshilipu Air Base",39.2895011901855,121.761001586914,,"AS","CN","CN-21","Dalian","no",,,,,,"Shilipu"
1294,"CNC3","medium_airport","Brampton Airport",43.7602996826,-79.875,935,"NA","CA","CA-ON","Brampton","no","CNC3",,"CNC3",,"http://en.wikipedia.org/wiki/Brampton_Airport","NC3"
44646,"CY-0002","medium_airport","Geçitkale Air Base",35.2359466553,33.724357605,146,"AS","CY","CY-03","Geçitkale","yes",,"GEC",,,,"Lefkoniko Airport"
1652,"CYAC","medium_airport","Cat Lake Airport",51.7271995544434,-91.8244018554688,1344,"NA","CA","CA-ON","Cat Lake","yes","CYAC","YAC",,,"http://en.wikipedia.org/wiki/Cat_Lake_Airport",
1654,"CYAG","medium_airport","Fort Frances Municipal Airport",48.6542015075684,-93.439697265625,1125,"NA","CA","CA-ON","Fort Frances","yes","CYAG","YAG",,,"http://en.wikipedia.org/wiki/Fort_Frances_Municipal_Airport",
1655,"CYAH","medium_airport","La Grande-4 Airport",53.754699707,-73.6753005981,1005,"NA","CA","CA-QC","La Grande-4","no","CYAH","YAH",,,"http://en.wikipedia.org/wiki/La_Grande-4_Airport","YAH"
1656,"CYAL","medium_airport","Alert Bay Airport",50.5821990966797,-126.916000366211,240,"NA","CA","CA-BC","Alert Bay","no","CYAL","YAL",,,"http://en.wikipedia.org/wiki/Alert_Bay_Airport",
1657,"CYAM","medium_airport","Sault Ste Marie Airport",46.4850006103516,-84.5093994140625,630,"NA","CA","CA-ON","Sault Ste Marie","yes","CYAM","YAM",,"http://www.saultairport.com/","http://en.wikipedia.org/wiki/Sault_Ste._Marie_Airport",
1658,"CYAQ","medium_airport","Kasabonika Airport",53.5247001647949,-88.6427993774414,672,"NA","CA","CA-ON","Kasabonika","yes","CYAQ","XKS",,,"http://en.wikipedia.org/wiki/Kasabonika_Airport","YAQ"
1659,"CYAS","medium_airport","Kangirsuk Airport",60.0271987915039,-69.9991989135742,403,"NA","CA","CA-QC","Kangirsuk","yes","CYAS","YKG",,,"http://en.wikipedia.org/wiki/Kangirsuk_Airport","YAS"
1660,"CYAT","medium_airport","Attawapiskat Airport",52.9275016784668,-82.4319000244141,31,"NA","CA","CA-ON","Attawapiskat","yes","CYAT","YAT",,,"http://en.wikipedia.org/wiki/Attawapiskat_Airport",
1661,"CYAU","medium_airport","Liverpool South Shore Regional Airport",44.2303009033,-64.8561019897,321,"NA","CA","CA-NS","Liverpool","no","CYAU",,"YAU",,"http://en.wikipedia.org/wiki/Liverpool/South_Shore_Regional_Airport",
1662,"CYAV","medium_airport","Winnipeg / St. Andrews Airport",50.0564002991,-97.0325012207,760,"NA","CA","CA-MB","Winnipeg","no","CYAV",,"YAV",,"http://en.wikipedia.org/wiki/Winnipeg/St._Andrews_Airport",
1664,"CYAX","medium_airport","Lac Du Bonnet Airport",50.2943992615,-96.0100021362,850,"NA","CA","CA-MB","Lac Du Bonnet","yes","CYAX",,"YAX",,"http://en.wikipedia.org/wiki/Angling_Lake/Wapekeka_Airport",
1665,"CYAY","medium_airport","St. Anthony Airport",51.3918991089,-56.0830993652,108,"NA","CA","CA-NL","St. Anthony","yes","CYAY","YAY",,,"http://en.wikipedia.org/wiki/St._Anthony_Airport",
1666,"CYAZ","medium_airport","Tofino / Long Beach Airport",49.0798255464,-125.775604248,80,"NA","CA","CA-BC","Tofino","yes","CYAZ","YAZ",,,"http://en.wikipedia.org/wiki/Tofino_Airport","yaz"
1668,"CYBB","medium_airport","Kugaaruk Airport",68.5344009399,-89.8080978394,56,"NA","CA","CA-NU","Kugaaruk","no","CYBB","YBB",,,"http://en.wikipedia.org/wiki/Kugaaruk_Airport","YBB"
1669,"CYBC","medium_airport","Baie Comeau Airport",49.1324996948242,-68.2043991088867,71,"NA","CA","CA-QC","Baie-Comeau","yes","CYBC","YBC",,,"http://en.wikipedia.org/wiki/Baie-Comeau_Airport",
1670,"CYBD","medium_airport","Bella Coola Airport",52.3875007629395,-126.596000671387,117,"NA","CA","CA-BC","Bella Coola","no","CYBD","QBC",,,"http://en.wikipedia.org/wiki/Bella_Coola_Airport","YBD"
1671,"CYBE","medium_airport","Uranium City Airport",59.5614013671875,-108.481002807617,1044,"NA","CA","CA-SK","Uranium City","yes","CYBE","YBE",,,"http://en.wikipedia.org/wiki/Uranium_City_Airport",
1672,"CYBF","medium_airport","Bonnyville Airport",54.30419921875,-110.744003295898,1836,"NA","CA","CA-AB","Bonnyville","no","CYBF","YBY",,"http://town.bonnyville.ab.ca/livingin/airport/index.html","http://en.wikipedia.org/wiki/Bonnyville_Airport","YBF"
1673,"CYBG","medium_airport","CFB Bagotville",48.3306007385254,-70.9963989257812,522,"NA","CA","CA-QC","Bagotville","yes","CYBG","YBG",,,"http://en.wikipedia.org/wiki/CFB_Bagotville","Bagotville Airport"
1674,"CYBK","medium_airport","Baker Lake Airport",64.2988967896,-96.077796936,59,"NA","CA","CA-NU","Baker Lake","yes","CYBK","YBK",,,"http://en.wikipedia.org/wiki/Baker_Lake_Airport",
1675,"CYBL","medium_airport","Campbell River Airport",49.9508018493652,-125.271003723145,346,"NA","CA","CA-BC","Campbell River","yes","CYBL","YBL",,,"http://en.wikipedia.org/wiki/Campbell_River_Airport",
1677,"CYBQ","medium_airport","Tadoule Lake Airport",58.7061004638672,-98.5121994018555,923,"NA","CA","CA-MB","Tadoule Lake","no","CYBQ","XTL",,,"http://en.wikipedia.org/wiki/Tadoule_Lake_Airport","YBQ"
1678,"CYBR","medium_airport","Brandon Municipal Airport",49.9099998474121,-99.9518966674805,1343,"NA","CA","CA-MB","Brandon","no","CYBR","YBR",,,"http://en.wikipedia.org/wiki/Brandon_Airport",
1679,"CYBT","medium_airport","Brochet Airport",57.8894004821777,-101.679000854492,1136,"NA","CA","CA-MB","Brochet","no","CYBT","YBT",,,"http://en.wikipedia.org/wiki/Brochet_Airport",
1680,"CYBU","medium_airport","Nipawin Airport",53.3325004577637,-104.008003234863,1220,"NA","CA","CA-SK","Nipawin","no","CYBU",,,,"http://en.wikipedia.org/wiki/Nipawin_Airport","YBU"
1681,"CYBV","medium_airport","Berens River Airport",52.3588981628418,-97.0183029174805,728,"NA","CA","CA-MB","Berens River","no","CYBV","YBV",,,"http://en.wikipedia.org/wiki/Berens_River_Airport",
1682,"CYBW","medium_airport","Calgary / Springbank Airport",51.103099823,-114.374000549,3940,"NA","CA","CA-AB","Calgary","no","CYBW",,"YBW","http://www.ybw.ca/","http://en.wikipedia.org/wiki/Calgary/Springbank_Airport","YBW"
1683,"CYBX","medium_airport","Lourdes de Blanc Sablon Airport",51.4435997009,-57.1852989197,121,"NA","CA","CA-QC","Lourdes-De-Blanc-Sablon","yes","CYBX","YBX",,,"http://en.wikipedia.org/wiki/Lourdes-de-Blanc-Sablon_Airport",
1684,"CYCA","medium_airport","Cartwright Airport",53.6828002929688,-57.0419006347656,40,"NA","CA","CA-NL","Cartwright","yes","CYCA","YRF",,,"http://en.wikipedia.org/wiki/Cartwright_Airport","YCA"
1685,"CYCB","medium_airport","Cambridge Bay Airport",69.1081008911,-105.138000488,90,"NA","CA","CA-NU","Cambridge Bay","yes","CYCB","YCB",,,"http://en.wikipedia.org/wiki/Cambridge_Bay_Airport",
1686,"CYCC","medium_airport","Cornwall Regional Airport",45.0928001403809,-74.5633010864258,175,"NA","CA","CA-ON","Cornwall","no","CYCC","YCC",,,"http://en.wikipedia.org/wiki/Cornwall_Regional_Airport",
1687,"CYCD","medium_airport","Nanaimo Airport",49.0549702249,-123.869862556,92,"NA","CA","CA-BC","Nanaimo","yes","CYCD","YCD",,,"http://en.wikipedia.org/wiki/Nanaimo_Airport",
1688,"CYCE","medium_airport","James T. Field Memorial Aerodrome",43.2855987548828,-81.50830078125,824,"NA","CA","CA-ON","Centralia","no","CYCE","YCE",,,"http://en.wikipedia.org/wiki/Centralia/Huron_Airpark","RCAF Station Centralia, Huron Airpark"
1689,"CYCG","medium_airport","Castlegar/West Kootenay Regional Airport",49.2963981628,-117.632003784,1624,"NA","CA","CA-BC","Castlegar","yes","CYCG","YCG",,,"http://en.wikipedia.org/wiki/Castlegar_Airport",
1690,"CYCH","medium_airport","Miramichi Airport",47.0078010559082,-65.4492034912109,108,"NA","CA","CA-NB","Miramichi","no","CYCH","YCH",,,"http://en.wikipedia.org/wiki/Miramichi_Airport","CFB Chatham, RCAF Station Chatham"
1691,"CYCL","medium_airport","Charlo Airport",47.9907989501953,-66.3302993774414,132,"NA","CA","CA-NB","Charlo","no","CYCL","YCL",,,"http://en.wikipedia.org/wiki/Charlo_Airport",
1692,"CYCN","medium_airport","Cochrane Airport",49.105598449707,-81.0136032104492,861,"NA","CA","CA-ON","Cochrane","no","CYCN","YCN",,,"http://en.wikipedia.org/wiki/Cochrane_Airport",
1693,"CYCO","medium_airport","Kugluktuk Airport",67.8167037964,-115.143997192,74,"NA","CA","CA-NU","Kugluktuk","yes","CYCO","YCO",,,"http://en.wikipedia.org/wiki/Kugluktuk_Airport",
1694,"CYCP","medium_airport","Blue River Airport",52.11669921875,-119.282997131348,2240,"NA","CA","CA-BC","Blue River","no","CYCP",,,,"http://en.wikipedia.org/wiki/Blue_River_Airport","YCP"
1695,"CYCQ","medium_airport","Chetwynd Airport",55.687198638916,-121.626998901367,2000,"NA","CA","CA-BC","Chetwynd","no","CYCQ","YCQ",,,"http://en.wikipedia.org/wiki/Chetwynd_Airport",
1696,"CYCR","medium_airport","Cross Lake (Charlie Sinclair Memorial) Airport",54.6105995178223,-97.7608032226562,709,"NA","CA","CA-MB","Cross Lake","no","CYCR","YCR",,,"http://en.wikipedia.org/wiki/Cross_Lake_(Charlie_Sinclair_Memorial)_Airport",
1697,"CYCS","medium_airport","Chesterfield Inlet Airport",63.3469009399,-90.7311019897,32,"NA","CA","CA-NU","Chesterfield Inlet","yes","CYCS","YCS",,,"http://en.wikipedia.org/wiki/Chesterfield_Inlet_Airport",
1701,"CYCY","medium_airport","Clyde River Airport",70.4860992432,-68.5167007446,87,"NA","CA","CA-NU","Clyde River","yes","CYCY","YCY",,,"http://en.wikipedia.org/wiki/Clyde_River_Airport",
1703,"CYDA","medium_airport","Dawson City Airport",64.043098449707,-139.128005981445,1215,"NA","CA","CA-YT","Dawson City","yes","CYDA","YDA",,,"http://en.wikipedia.org/wiki/Dawson_City_Airport",
1704,"CYDB","medium_airport","Burwash Airport",61.3711013793945,-139.041000366211,2647,"NA","CA","CA-YT","Burwash","no","CYDB","YDB",,,"http://en.wikipedia.org/wiki/Burwash_Airport",
1705,"CYDC","medium_airport","Princeton Airport",49.4681015015,-120.511001587,2298,"NA","CA","CA-BC","Town of Princeton","no","CYDC",,,"http://princetonairport.ca","http://en.wikipedia.org/wiki/Princeton_Airport_(British_Columbia)","YDC"
1706,"CYDF","medium_airport","Deer Lake Airport",49.2108001708984,-57.3913993835449,72,"NA","CA","CA-NL","Deer Lake","yes","CYDF","YDF",,,"http://en.wikipedia.org/wiki/Deer_Lake_Airport_(Newfoundland)",
1709,"CYDM","medium_airport","Ross River Airport",61.9706001282,-132.42300415,2314,"NA","CA","CA-YT","Ross River","no","CYDM","XRR","YDM",,"http://en.wikipedia.org/wiki/Ross_River_Airport",
1710,"CYDN","medium_airport","Dauphin Barker Airport",51.1007995605469,-100.052001953125,999,"NA","CA","CA-MB","Dauphin","yes","CYDN","YDN",,,"http://en.wikipedia.org/wiki/Dauphin_(Lt._Col_W.G._(Billy)_Barker_VC_Airport)",
1711,"CYDO","medium_airport","Dolbeau St Felicien Airport",48.7784996032715,-72.375,372,"NA","CA","CA-QC","Dolbeau-St-Félicien","no","CYDO","YDO",,,"http://en.wikipedia.org/wiki/Dolbeau-St-F%C3%A9licien_Airport",
1712,"CYDP","medium_airport","Nain Airport",56.5491981506348,-61.6803016662598,22,"NA","CA","CA-NL","Nain","yes","CYDP","YDP",,,"http://en.wikipedia.org/wiki/Nain_Airport",
1713,"CYDQ","medium_airport","Dawson Creek Airport",55.7422981262207,-120.182998657227,2148,"NA","CA","CA-BC","Dawson Creek","yes","CYDQ","YDQ",,,"http://en.wikipedia.org/wiki/Dawson_Creek_Airport",
1716,"CYEE","medium_airport","Huronia Airport",44.6833000183,-79.9282989502,770,"NA","CA","CA-ON","Midland","no","CYEE",,"YEE",,"http://en.wikipedia.org/wiki/Midland/Huronia_Airport",
1717,"CYEG","large_airport","Edmonton International Airport",53.3097000122,-113.580001831,2373,"NA","CA","CA-AB","Edmonton","yes","CYEG","YEG","CYEG","http://www.edmontonairports.com/","http://en.wikipedia.org/wiki/Edmonton_International_Airport","YEA"
1718,"CYEK","medium_airport","Arviat Airport",61.0942001343,-94.0708007812,32,"NA","CA","CA-NU","Arviat","yes","CYEK","YEK",,,"http://en.wikipedia.org/wiki/Arviat_Airport",
1719,"CYEL","medium_airport","Elliot Lake Municipal Airport",46.351398468,-82.5614013672,1087,"NA","CA","CA-ON","Elliot Lake","no","CYEL","YEL",,"http://cyelont.tripod.com/cyel/","http://en.wikipedia.org/wiki/Elliot_Lake_Municipal_Airport",
1720,"CYEM","medium_airport","Manitoulin East Municipal Airport",45.8428001403809,-81.8581008911133,869,"NA","CA","CA-ON","Manitowaning","no","CYEM","YEM",,,"http://en.wikipedia.org/wiki/Manitowaning/Manitoulin_East_Municipal_Airport",
1721,"CYEN","medium_airport","Estevan Airport",49.2103004456,-102.966003418,1905,"NA","CA","CA-SK","Estevan","no","CYEN","YEN",,,"http://en.wikipedia.org/wiki/Estevan_Regional_Aerodrome","YEN"
1722,"CYER","medium_airport","Fort Severn Airport",56.0189018249512,-87.6761016845703,48,"NA","CA","CA-ON","Fort Severn","yes","CYER","YER",,,"http://en.wikipedia.org/wiki/Fort_Severn_Airport",
1724,"CYET","medium_airport","Edson Airport",53.5788993835,-116.464996338,3043,"NA","CA","CA-AB","Edson","no","CYET","YET",,,"http://en.wikipedia.org/wiki/Edson_Airport",
1726,"CYEV","medium_airport","Inuvik Mike Zubko Airport",68.3041992188,-133.483001709,224,"NA","CA","CA-NT","Inuvik","yes","CYEV","YEV",,,"http://en.wikipedia.org/wiki/Inuvik_(Mike_Zubko)_Airport",
1727,"CYEY","medium_airport","Amos Magny Airport",48.5638999938965,-78.2497024536133,1068,"NA","CA","CA-QC","Amos","no","CYEY","YEY",,,"http://en.wikipedia.org/wiki/Amos/Magny_Airport",
1728,"CYFA","medium_airport","Fort Albany Airport",52.2014007568359,-81.6968994140625,48,"NA","CA","CA-ON","Fort Albany","yes","CYFA","YFA",,,"http://en.wikipedia.org/wiki/Fort_Albany_Airport",
1729,"CYFB","medium_airport","Iqaluit Airport",63.756401062,-68.5558013916,110,"NA","CA","CA-NU","Iqaluit","yes","CYFB","YFB",,,"http://en.wikipedia.org/wiki/Iqaluit_Airport",
1730,"CYFC","medium_airport","Fredericton Airport",45.8689002990723,-66.5372009277344,68,"NA","CA","CA-NB","Fredericton","yes","CYFC","YFC",,,"http://en.wikipedia.org/wiki/Greater_Fredericton_Airport",
1732,"CYFE","medium_airport","Forestville Airport",48.7461013793945,-69.0971984863281,293,"NA","CA","CA-QC","Forestville","no","CYFE","YFE",,,"http://en.wikipedia.org/wiki/Forestville_Airport",
1733,"CYFH","medium_airport","Fort Hope Airport",51.5619010925293,-87.9077987670898,899,"NA","CA","CA-ON","Fort Hope","yes","CYFH","YFH",,,"http://en.wikipedia.org/wiki/Fort_Hope_Airport",
1734,"CYFJ","medium_airport","La Macaza / Mont-Tremblant International Inc Airport",46.4094009399,-74.7799987793,827,"NA","CA","CA-QC","Rivière Rouge","no","CYFJ","YTM",,"http://www.mtia.ca/","http://en.wikipedia.org/wiki/Rivi%C3%A8re_Rouge/Mont-Tremblant_International_Inc_Airport","YFJ, CYTM"
1735,"CYFO","medium_airport","Flin Flon Airport",54.6781005859375,-101.681999206543,997,"NA","CA","CA-MB","Flin Flon","yes","CYFO","YFO",,,"http://en.wikipedia.org/wiki/Flin_Flon_Airport",
1736,"CYFR","medium_airport","Fort Resolution Airport",61.1808013916,-113.690002441,526,"NA","CA","CA-NT","Fort Resolution","no","CYFR","YFR",,,"http://en.wikipedia.org/wiki/Fort_Resolution_Airport","YFR"
1737,"CYFS","medium_airport","Fort Simpson Airport",61.7602005004883,-121.236999511719,555,"NA","CA","CA-NT","Fort Simpson","yes","CYFS","YFS",,,"http://en.wikipedia.org/wiki/Fort_Simpson_Airport",
1738,"CYFT","medium_airport","Makkovik Airport",55.0769004821777,-59.1864013671875,234,"NA","CA","CA-NL","Makkovik","yes","CYFT","YMN",,,"http://en.wikipedia.org/wiki/Makkovik_Airport","YFT"
1739,"CYGB","medium_airport","Texada Gillies Bay Airport",49.6941986083984,-124.517997741699,326,"NA","CA","CA-BC","Texada","yes","CYGB","YGB",,,"http://en.wikipedia.org/wiki/Texada/Gillies_Bay_Airport",
1740,"CYGD","medium_airport","Goderich Airport",43.7668991089,-81.7106018066,712,"NA","CA","CA-ON","Goderich","no","CYGD",,"YGD","http://www.goderich.ca/en/townhall/airport.asp","http://en.wikipedia.org/wiki/Goderich_Airport",
1741,"CYGE","medium_airport","Golden Airport",51.2991981506348,-116.982002258301,2575,"NA","CA","CA-BC","Golden","no","CYGE",,,,"http://en.wikipedia.org/wiki/Golden_Airport","YGE"
1742,"CYGH","medium_airport","Fort Good Hope Airport",66.2407989501953,-128.651000976562,268,"NA","CA","CA-NT","Fort Good Hope","yes","CYGH","YGH",,,"http://en.wikipedia.org/wiki/Fort_Good_Hope_Airport",
1743,"CYGK","medium_airport","Kingston Norman Rogers Airport",44.2252998352051,-76.5969009399414,305,"NA","CA","CA-ON","Kingston","yes","CYGK","YGK",,"http://www.cityofkingston.ca/residents/transportation/airport/index.asp","http://en.wikipedia.org/wiki/Kingston/Norman_Rogers_Airport",
1744,"CYGL","medium_airport","La Grande Rivière Airport",53.625301361084,-77.7042007446289,639,"NA","CA","CA-QC","La Grande Rivière","yes","CYGL","YGL",,,"http://en.wikipedia.org/wiki/La_Grande_Rivi%C3%A8re_Airport",
1745,"CYGM","medium_airport","Gimli Industrial Park Airport",50.628101348877,-97.0432968139648,753,"NA","CA","CA-MB","Gimli","no","CYGM","YGM",,,"http://en.wikipedia.org/wiki/Gimli_Industrial_Park_Airport",
1746,"CYGO","medium_airport","Gods Lake Narrows Airport",54.5588989257812,-94.4914016723633,617,"NA","CA","CA-MB","Gods Lake Narrows","yes","CYGO","YGO",,,"http://en.wikipedia.org/wiki/Gods_Lake_Narrows_Airport",
1747,"CYGP","medium_airport","Gaspé (Michel-Pouliot) Airport",48.7752990723,-64.4785995483,112,"NA","CA","CA-QC","Gaspé","yes","CYGP","YGP",,,"http://en.wikipedia.org/wiki/Gasp%C3%A9_Airport",
1748,"CYGQ","medium_airport","Geraldton Greenstone Regional Airport",49.7783012390137,-86.9393997192383,1144,"NA","CA","CA-ON","Geraldton","no","CYGQ","YGQ",,,"http://en.wikipedia.org/wiki/Geraldton_(Greenstone_Regional)_Airport",
1749,"CYGR","medium_airport","Îles-de-la-Madeleine Airport",47.4247016906738,-61.7780990600586,35,"NA","CA","CA-QC","Îles-de-la-Madeleine","yes","CYGR","YGR",,,"http://en.wikipedia.org/wiki/%C3%8Eles-de-la-Madeleine_Airport",
1750,"CYGT","medium_airport","Igloolik Airport",69.3647003174,-81.8161010742,174,"NA","CA","CA-NU","Igloolik","yes","CYGT","YGT",,,"http://en.wikipedia.org/wiki/Igloolik_Airport",
1751,"CYGV","medium_airport","Havre St Pierre Airport",50.2818984985352,-63.611400604248,124,"NA","CA","CA-QC","Havre St-Pierre","no","CYGV","YGV",,,"http://en.wikipedia.org/wiki/Havre_St-Pierre_Airport",
1752,"CYGW","medium_airport","Kuujjuarapik Airport",55.2818984985352,-77.7652969360352,34,"NA","CA","CA-QC","Kuujjuarapik","yes","CYGW","YGW",,,"http://en.wikipedia.org/wiki/Kuujjuarapik_Airport",
1753,"CYGX","medium_airport","Gillam Airport",56.3574981689453,-94.7106018066406,476,"NA","CA","CA-MB","Gillam","yes","CYGX","YGX",,,"http://en.wikipedia.org/wiki/Gillam_Airport",
1754,"CYGZ","medium_airport","Grise Fiord Airport",76.4261016846,-82.9092025757,146,"NA","CA","CA-NU","Grise Fiord","yes","CYGZ","YGZ",,,"http://en.wikipedia.org/wiki/Grise_Fiord_Airport",
1755,"CYHA","medium_airport","Quaqtaq Airport",61.0463981628418,-69.6177978515625,103,"NA","CA","CA-QC","Quaqtaq","yes","CYHA","YQC",,,"http://en.wikipedia.org/wiki/Quaqtaq_Airport","YHA"
1757,"CYHD","medium_airport","Dryden Regional Airport",49.8316993713379,-92.7442016601562,1354,"NA","CA","CA-ON","Dryden","yes","CYHD","YHD",,,"http://en.wikipedia.org/wiki/Dryden_Regional_Airport",
